2026-08-08 17:13:18,911 | INFO | Inference time: 8.91 ms/image (128 samples)
2026-08-08 17:13:18,911 | INFO | Model size: 18.46 MB
2026-08-08 17:13:19,600 | INFO | Training curves saved.
2026-08-08 17:13:19,602 | INFO | Training report generated.
2026-08-08 17:13:19,605 | INFO | Benchmark results updated for mobilenet_v2
2026-08-08 17:13:19,605 | INFO | Training pipeline completed.
2026-08-08 19:06:32,993 | INFO | Trainer initialized.
2026-08-08 19:06:32,993 | INFO | Trainer validated.
2026-08-08 19:06:33,025 | INFO | Starting training...
2026-08-08 19:06:33,041 | INFO | Class weights: {0: 3.642857142857143, 1: 3.4, 2: 3.4, 3: 0.31875}
2026-08-08 19:08:16,416 | INFO | Training completed in 0:01:43.390709.
2026-08-08 19:08:16,417 | INFO | Training history saved.
2026-08-08 19:08:16,708 | INFO | Model saved successfully: C:\Users\Lenovo\Desktop\VisionInspectIA\ai\saved_models\mobilenet_v2\best_model.keras
2026-08-08 19:08:16,708 | INFO | Evaluating model...
2026-08-08 19:08:17,105 | INFO | Model evaluation completed.
2026-08-08 19:08:17,106 | INFO | Metrics exported.
2026-08-08 19:08:18,992 | INFO | Confusion matrix computed and saved.
2026-08-08 19:08:19,429 | INFO | Classification report saved.
2026-08-08 19:08:19,857 | INFO | Sklearn metrics computed and saved.
2026-08-08 19:08:20,290 | INFO | Inference time: 9.67 ms/image (44 samples)
2026-08-08 19:08:20,291 | INFO | Model size: 9.24 MB
2026-08-08 19:08:20,999 | INFO | Training curves saved.
2026-08-08 19:08:21,001 | INFO | Training report generated.
2026-08-08 19:08:21,004 | INFO | Benchmark results updated for mobilenet_v2
2026-08-08 19:08:21,004 | INFO | Training pipeline completed.
2026-08-08 23:49:49,630 | INFO | Trainer initialized.
2026-08-08 23:49:49,630 | INFO | Trainer validated.
2026-08-08 23:49:49,661 | INFO | Starting training...
2026-08-08 23:49:49,680 | INFO | Class weights: {0: 3.642857142857143, 1: 3.4, 2: 3.4, 3: 0.31875}
2026-08-08 23:51:47,270 | INFO | Training completed in 0:01:57.607175.
2026-08-08 23:51:47,277 | INFO | Training history saved.
2026-08-08 23:51:47,572 | INFO | Model saved successfully: C:\Users\Lenovo\Desktop\VisionInspectIA\ai\saved_models\mobilenet_v2\best_model.keras
2026-08-08 23:51:47,572 | INFO | Evaluating model...
2026-08-08 23:51:48,107 | INFO | Model evaluation completed.
2026-08-08 23:51:48,108 | INFO | Metrics exported.
2026-08-08 23:51:50,283 | INFO | Confusion matrix computed and saved.
2026-08-08 23:51:50,856 | INFO | Classification report saved.
2026-08-08 23:51:51,400 | INFO | Sklearn metrics computed and saved.
2026-08-08 23:51:51,920 | INFO | Inference time: 11.59 ms/image (44 samples)
2026-08-08 23:51:51,920 | INFO | Model size: 9.24 MB
2026-08-08 23:51:53,029 | INFO | Training curves saved.
2026-08-08 23:51:53,033 | INFO | Training report generated.
2026-08-08 23:51:53,037 | INFO | Benchmark results updated for mobilenet_v2
2026-08-08 23:51:53,038 | INFO | Training pipeline completed.
2026-08-08 23:58:07,347 | INFO | Trainer initialized.
2026-08-08 23:58:07,347 | INFO | Trainer validated.
2026-08-08 23:58:07,381 | INFO | Starting training...
2026-08-08 23:58:07,395 | INFO | Class weights: {0: 1.0, 1: 1.0, 2: 1.0, 3: 1.0}
2026-08-09 00:02:35,564 | INFO | Training completed in 0:04:28.183447.
2026-08-09 00:02:35,565 | INFO | Training history saved.
2026-08-09 00:02:35,848 | INFO | Model saved successfully: C:\Users\Lenovo\Desktop\VisionInspectIA\ai\saved_models\mobilenet_v2\best_model.keras
2026-08-09 00:02:35,848 | INFO | Evaluating model...
2026-08-09 00:02:36,256 | INFO | Model evaluation completed.
2026-08-09 00:02:36,257 | INFO | Metrics exported.
2026-08-09 00:02:37,569 | INFO | Confusion matrix computed and saved.
2026-08-09 00:02:37,920 | INFO | Classification report saved.
2026-08-09 00:02:38,300 | INFO | Sklearn metrics computed and saved.
2026-08-09 00:02:38,683 | INFO | Inference time: 12.04 ms/image (31 samples)
2026-08-09 00:02:38,683 | INFO | Model size: 9.24 MB
2026-08-09 00:02:39,451 | INFO | Training curves saved.
2026-08-09 00:02:39,454 | INFO | Training report generated.
2026-08-09 00:02:39,458 | INFO | Benchmark results updated for mobilenet_v2
2026-08-09 00:02:39,458 | INFO | Training pipeline completed.
2026-08-09 00:45:01,747 | INFO | Trainer initialized.
2026-08-09 00:45:01,748 | INFO | Trainer validated.
2026-08-09 00:45:01,815 | INFO | Starting training...
2026-08-09 00:45:01,837 | INFO | Class weights: {0: 1.0, 1: 1.0, 2: 1.0, 3: 1.0}
2026-08-09 00:53:44,191 | INFO | Training completed in 0:08:42.370521.
2026-08-09 00:53:44,211 | INFO | Training history saved.
2026-08-09 00:53:44,488 | INFO | Model saved successfully: C:\Users\Lenovo\Desktop\VisionInspectIA\ai\saved_models\cnn\best_model.keras
2026-08-09 00:53:44,489 | INFO | Evaluating model...
2026-08-09 00:53:44,956 | INFO | Model evaluation completed.
2026-08-09 00:53:44,959 | INFO | Metrics exported.
2026-08-09 00:53:46,667 | INFO | Confusion matrix computed and saved.
2026-08-09 00:53:46,979 | INFO | Classification report saved.
2026-08-09 00:53:47,271 | INFO | Sklearn metrics computed and saved.
2026-08-09 00:53:47,556 | INFO | Inference time: 8.91 ms/image (31 samples)
2026-08-09 00:53:47,556 | INFO | Model size: 21.68 MB
2026-08-09 00:53:48,880 | INFO | Training curves saved.
2026-08-09 00:53:48,887 | INFO | Training report generated.
2026-08-09 00:53:48,891 | INFO | Benchmark results updated for cnn
2026-08-09 00:53:48,891 | INFO | Training pipeline completed.
2026-08-09 00:55:54,220 | INFO | Trainer initialized.
2026-08-09 00:55:54,220 | INFO | Trainer validated.
2026-08-09 00:55:54,244 | INFO | Starting training...
2026-08-09 00:55:54,256 | INFO | Class weights: {0: 1.0, 1: 1.0, 2: 1.0, 3: 1.0}
2026-08-09 01:00:03,719 | INFO | Training completed in 0:04:09.474294.
2026-08-09 01:00:03,720 | INFO | Training history saved.
2026-08-09 01:00:04,013 | INFO | Model saved successfully: C:\Users\Lenovo\Desktop\VisionInspectIA\ai\saved_models\mobilenet_v2\best_model.keras
2026-08-09 01:00:04,013 | INFO | Evaluating model...
2026-08-09 01:00:04,332 | INFO | Model evaluation completed.
2026-08-09 01:00:04,333 | INFO | Metrics exported.
2026-08-09 01:00:05,442 | INFO | Confusion matrix computed and saved.
2026-08-09 01:00:05,755 | INFO | Classification report saved.
2026-08-09 01:00:06,060 | INFO | Sklearn metrics computed and saved.
2026-08-09 01:00:06,379 | INFO | Inference time: 10.00 ms/image (31 samples)
2026-08-09 01:00:06,379 | INFO | Model size: 9.24 MB
2026-08-09 01:00:07,026 | INFO | Training curves saved.
2026-08-09 01:00:07,029 | INFO | Training report generated.
2026-08-09 01:00:07,032 | INFO | Benchmark results updated for mobilenet_v2
2026-08-09 01:00:07,032 | INFO | Training pipeline completed.
2026-08-09 01:01:15,099 | INFO | Trainer initialized.
2026-08-09 01:01:15,099 | INFO | Trainer validated.
2026-08-09 01:01:16,951 | INFO | Starting training...
2026-08-09 01:01:16,991 | INFO | Class weights: {0: 1.0, 1: 1.0, 2: 1.0, 3: 1.0}
2026-08-09 01:06:49,507 | INFO | Training completed in 0:05:32.556069.
2026-08-09 01:06:49,513 | INFO | Training history saved.
2026-08-09 01:06:49,935 | INFO | Model saved successfully: C:\Users\Lenovo\Desktop\VisionInspectIA\ai\saved_models\efficientnet_b0\best_model.keras
2026-08-09 01:06:49,935 | INFO | Evaluating model...
2026-08-09 01:06:50,346 | INFO | Model evaluation completed.
2026-08-09 01:06:50,347 | INFO | Metrics exported.
2026-08-09 01:06:52,265 | INFO | Confusion matrix computed and saved.
2026-08-09 01:06:52,654 | INFO | Classification report saved.
2026-08-09 01:06:53,041 | INFO | Sklearn metrics computed and saved.
2026-08-09 01:06:53,395 | INFO | Inference time: 11.17 ms/image (31 samples)
2026-08-09 01:06:53,395 | INFO | Model size: 16.32 MB
2026-08-09 01:06:54,235 | INFO | Training curves saved.
2026-08-09 01:06:54,238 | INFO | Training report generated.
2026-08-09 01:06:54,241 | INFO | Benchmark results updated for efficientnet_b0
2026-08-09 01:06:54,241 | INFO | Training pipeline completed.
2026-08-09 01:08:20,860 | INFO | Trainer initialized.
2026-08-09 01:08:20,860 | INFO | Trainer validated.
2026-08-09 01:08:20,898 | INFO | Starting training...
2026-08-09 01:08:20,911 | INFO | Class weights: {0: 1.0, 1: 1.0, 2: 1.0, 3: 1.0}
2026-08-09 01:16:57,873 | INFO | Training completed in 0:08:36.974822.
2026-08-09 01:16:57,875 | INFO | Training history saved.
2026-08-09 01:16:58,519 | INFO | Model saved successfully: C:\Users\Lenovo\Desktop\VisionInspectIA\ai\saved_models\resnet50\best_model.keras
2026-08-09 01:16:58,519 | INFO | Evaluating model...
2026-08-09 01:16:59,362 | INFO | Model evaluation completed.
2026-08-09 01:16:59,364 | INFO | Metrics exported.
2026-08-09 01:17:01,415 | INFO | Confusion matrix computed and saved.
2026-08-09 01:17:02,197 | INFO | Classification report saved.
2026-08-09 01:17:02,982 | INFO | Sklearn metrics computed and saved.
2026-08-09 01:17:03,736 | INFO | Inference time: 24.05 ms/image (31 samples)
2026-08-09 01:17:03,736 | INFO | Model size: 90.71 MB
2026-08-09 01:17:04,436 | INFO | Training curves saved.
2026-08-09 01:17:04,438 | INFO | Training report generated.
2026-08-09 01:17:04,441 | INFO | Benchmark results updated for resnet50
2026-08-09 01:17:04,441 | INFO | Training pipeline completed.
2026-08-09 01:56:33,514 | INFO | Trainer initialized.
2026-08-09 01:56:33,514 | INFO | Trainer validated.
2026-08-09 01:56:33,549 | INFO | Starting training...
2026-08-09 01:56:33,564 | INFO | Class weights: {0: 1.0, 1: 1.0, 2: 1.0, 3: 1.0}
2026-08-09 02:02:10,515 | INFO | Training completed in 0:05:36.964560.
2026-08-09 02:02:10,524 | INFO | Training history saved.
2026-08-09 02:02:10,687 | INFO | Model saved successfully: C:\Users\Lenovo\Desktop\VisionInspectIA\ai\saved_models\cnn\best_model.keras
2026-08-09 02:02:10,687 | INFO | Evaluating model...
2026-08-09 02:02:11,786 | INFO | Model evaluation completed.
2026-08-09 02:02:11,787 | INFO | Metrics exported.
2026-08-09 02:02:13,598 | INFO | Confusion matrix computed and saved.
2026-08-09 02:02:14,818 | INFO | Classification report saved.
2026-08-09 02:02:16,061 | INFO | Sklearn metrics computed and saved.
2026-08-09 02:02:17,007 | INFO | Inference time: 7.32 ms/image (128 samples)
2026-08-09 02:02:17,008 | INFO | Model size: 21.68 MB
2026-08-09 02:02:18,010 | INFO | Training curves saved.
2026-08-09 02:02:18,013 | INFO | Training report generated.
2026-08-09 02:02:18,015 | INFO | Benchmark results updated for cnn
2026-08-09 02:02:18,015 | INFO | Training pipeline completed.
2026-08-09 02:07:14,014 | INFO | Trainer initialized.
2026-08-09 02:07:14,014 | INFO | Trainer validated.
2026-08-09 02:07:14,047 | INFO | Starting training...
2026-08-09 02:07:14,059 | INFO | Class weights: {0: 1.0, 1: 1.0, 2: 1.0, 3: 1.0}
2026-08-09 02:11:17,069 | INFO | Training completed in 0:04:03.021624.
2026-08-09 02:11:17,070 | INFO | Training history saved.
2026-08-09 02:11:17,219 | INFO | Model saved successfully: C:\Users\Lenovo\Desktop\VisionInspectIA\ai\saved_models\cnn\best_model.keras
2026-08-09 02:11:17,219 | INFO | Evaluating model...
2026-08-09 02:11:18,342 | INFO | Model evaluation completed.
2026-08-09 02:11:18,343 | INFO | Metrics exported.
2026-08-09 02:11:19,903 | INFO | Confusion matrix computed and saved.
2026-08-09 02:11:21,131 | INFO | Classification report saved.
2026-08-09 02:11:22,386 | INFO | Sklearn metrics computed and saved.
2026-08-09 02:11:23,347 | INFO | Inference time: 7.44 ms/image (128 samples)
2026-08-09 02:11:23,348 | INFO | Model size: 21.68 MB
2026-08-09 02:11:24,030 | INFO | Training curves saved.
2026-08-09 02:11:24,031 | INFO | Training report generated.
2026-08-09 02:11:24,033 | INFO | Benchmark results updated for cnn
2026-08-09 02:11:24,033 | INFO | Training pipeline completed.
2026-08-09 02:12:40,737 | INFO | Trainer initialized.
2026-08-09 02:12:40,737 | INFO | Trainer validated.
2026-08-09 02:12:40,764 | INFO | Starting training...
2026-08-09 02:12:40,775 | INFO | Class weights: {0: 1.0, 1: 1.0, 2: 1.0, 3: 1.0}
2026-08-09 02:16:36,766 | INFO | Training completed in 0:03:56.002375.
2026-08-09 02:16:36,768 | INFO | Training history saved.
2026-08-09 02:16:37,054 | INFO | Model saved successfully: C:\Users\Lenovo\Desktop\VisionInspectIA\ai\saved_models\mobilenet_v2\best_model.keras
2026-08-09 02:16:37,055 | INFO | Evaluating model...
2026-08-09 02:16:38,366 | INFO | Model evaluation completed.
2026-08-09 02:16:38,367 | INFO | Metrics exported.
2026-08-09 02:16:40,683 | INFO | Confusion matrix computed and saved.
2026-08-09 02:16:42,224 | INFO | Classification report saved.
2026-08-09 02:16:43,708 | INFO | Sklearn metrics computed and saved.
2026-08-09 02:16:44,875 | INFO | Inference time: 9.05 ms/image (128 samples)
2026-08-09 02:16:44,876 | INFO | Model size: 9.24 MB
2026-08-09 02:16:45,572 | INFO | Training curves saved.
2026-08-09 02:16:45,574 | INFO | Training report generated.
2026-08-09 02:16:45,576 | INFO | Benchmark results updated for mobilenet_v2
2026-08-09 02:16:45,576 | INFO | Training pipeline completed.
2026-08-09 02:17:33,903 | INFO | Trainer initialized.
2026-08-09 02:17:33,903 | INFO | Trainer validated.
2026-08-09 02:17:35,583 | INFO | Starting training...
2026-08-09 02:17:35,600 | INFO | Class weights: {0: 1.0, 1: 1.0, 2: 1.0, 3: 1.0}
2026-08-09 02:23:31,093 | INFO | Training completed in 0:05:55.508975.
2026-08-09 02:23:31,102 | INFO | Training history saved.
2026-08-09 02:23:31,533 | INFO | Model saved successfully: C:\Users\Lenovo\Desktop\VisionInspectIA\ai\saved_models\efficientnet_b0\best_model.keras
2026-08-09 02:23:31,533 | INFO | Evaluating model...
2026-08-09 02:23:33,310 | INFO | Model evaluation completed.
2026-08-09 02:23:33,311 | INFO | Metrics exported.
2026-08-09 02:23:36,610 | INFO | Confusion matrix computed and saved.
2026-08-09 02:23:38,623 | INFO | Classification report saved.
2026-08-09 02:23:40,477 | INFO | Sklearn metrics computed and saved.
2026-08-09 02:23:41,951 | INFO | Inference time: 11.45 ms/image (128 samples)
2026-08-09 02:23:41,951 | INFO | Model size: 16.32 MB
2026-08-09 02:23:42,796 | INFO | Training curves saved.
2026-08-09 02:23:42,800 | INFO | Training report generated.
2026-08-09 02:23:42,802 | INFO | Benchmark results updated for efficientnet_b0
2026-08-09 02:23:42,802 | INFO | Training pipeline completed.
2026-08-09 02:24:32,518 | INFO | Trainer initialized.
2026-08-09 02:24:32,518 | INFO | Trainer validated.
2026-08-09 02:24:32,557 | INFO | Starting training...
2026-08-09 02:24:32,569 | INFO | Class weights: {0: 1.0, 1: 1.0, 2: 1.0, 3: 1.0}
2026-08-09 02:34:49,920 | INFO | Training completed in 0:10:17.362806.
2026-08-09 02:34:49,921 | INFO | Training history saved.
2026-08-09 02:34:50,673 | INFO | Model saved successfully: C:\Users\Lenovo\Desktop\VisionInspectIA\ai\saved_models\resnet50\best_model.keras
2026-08-09 02:34:50,674 | INFO | Evaluating model...
2026-08-09 02:34:54,577 | INFO | Model evaluation completed.
2026-08-09 02:34:54,579 | INFO | Metrics exported.
2026-08-09 02:34:59,782 | INFO | Confusion matrix computed and saved.
2026-08-09 02:35:03,677 | INFO | Classification report saved.
2026-08-09 02:35:07,402 | INFO | Sklearn metrics computed and saved.
2026-08-09 02:35:10,445 | INFO | Inference time: 23.70 ms/image (128 samples)
2026-08-09 02:35:10,445 | INFO | Model size: 90.71 MB
2026-08-09 02:35:11,247 | INFO | Training curves saved.
2026-08-09 02:35:11,250 | INFO | Training report generated.
2026-08-09 02:35:11,252 | INFO | Benchmark results updated for resnet50
2026-08-09 02:35:11,252 | INFO | Training pipeline completed.
